Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet
309978,b,79.39,78.274,1.906,2.535,1.906,75.215,1.74,-1.354,27.451,1.589,47.765,0.476,35.723,73.898
309983,s,139.091,103.025,15.769,1.736,15.769,135.651,0.796,-1.414,75.521,2.273,60.13,2.413,97.032,119.392
309993,b,70.345,96.205,2.083,2.51,2.083,79.108,0.83,-1.412,43.22,-1.142,35.888,0.49,45.745,92.489
309998,b,77.348,72.567,0.446,2.264,0.446,80.215,1.405,-1.396,33.353,0.346,46.862,-0.023,37.518,86.259
309999,b,70.289,52.163,2.149,2.065,2.149,60.626,1.726,-1.354,22.237,-1.778,38.389,-2.413,34.807,52.247
310009,b,83.526,42.151,27.266,1.411,27.266,65.58,1.315,-1.025,28.325,-1.61,37.255,-1.608,46.824,108.632
310061,b,63.112,66.781,54.088,2.831,54.088,64.919,1.612,-1.41,24.855,-0.474,40.063,-1.261,58.271,239.951
310062,b,97.303,133.264,17.183,2.747,17.183,86.043,1.602,-1.404,33.071,1.776,52.972,-0.553,49.256,175.545
310071,b,81.646,30.969,0.601,0.97,0.601,64.861,0.829,-1.409,35.458,-2.416,29.403,-1.853,59.374,87.142
310078,b,78.82,24.228,23.023,0.664,23.023,72.686,0.79,-1.375,40.616,1.809,32.07,1.219,48.863,92.767
310101,b,69.217,61.605,10.535,1.963,10.535,59.652,1.201,-1.414,27.1,-1.426,32.552,0.167,40.104,139.303
310102,s,75.081,71.558,21.32,2.102,21.32,82.287,1.593,-1.41,31.739,0.027,50.548,-0.514,39.347,82.431
310107,b,68.558,50.607,5.893,1.913,5.893,51.421,1.097,-1.395,24.517,-0.8,26.904,0.66,46.534,113.661
310111,b,68.407,15.364,1.625,0.662,1.625,47.096,1.343,-1.389,20.1,2.383,26.996,2.01,43.862,47.614
310117,b,79.18,73.567,3.135,2.439,3.135,79.904,1.629,-1.358,30.397,1.839,49.507,2.146,34.234,56.222
310139,b,96.783,74.808,2.903,2.402,2.903,72.23,2.516,-1.282,20.541,0.061,51.689,1.546,46.914,60.008
310150,b,94.676,98.782,21.319,2.501,21.319,67.92,1.659,-1.295,25.543,0.533,42.377,-1.774,60.106,166.87
310152,s,113.963,104.82,0.61,2.344,0.61,107.608,1.576,-1.38,41.766,1.105,65.842,0.197,55.575,149.892
310168,b,84.171,26.029,57.332,1.051,57.332,47.939,1.316,-0.168,20.696,2.431,27.243,1.406,79.81,110.836
310171,b,70.847,63.72,1.769,2.186,1.769,59.435,1.382,-1.395,24.95,-0.884,34.485,0.605,40.238,39.537
310178,b,98.092,62.526,25.597,2.363,25.597,68.563,1.879,-1.37,23.815,1.96,44.748,1.379,59.478,167.027
310193,b,76.05,68.641,16.752,2.241,16.752,62.525,0.988,-1.411,31.453,-0.631,31.072,-2.1,57.901,113.29
310232,b,93.022,61.297,21.761,1.846,21.761,74.962,1.51,-1.163,29.869,0.906,45.093,0.199,48.379,162.078
310240,b,93.234,59.761,5.038,1.845,5.038,75.111,1.854,-1.379,26.319,0.567,48.792,-0.128,48.766,125.288
310252,b,69.369,62.214,7.78,2.114,7.78,49.914,1.337,-1.305,21.359,0.176,28.556,-1.92,42.516,76.922
310261,b,70.206,47.754,1.336,1.94,1.336,59.493,1.741,-1.373,21.701,-2.021,37.792,-1.693,35.95,72.3
310268,b,89.885,66.039,1.32,2.156,1.32,77.164,1.926,-1.344,26.375,0.065,50.79,-0.425,42.707,51.792
310269,b,78.694,69.381,0.77,2.407,0.77,63.241,1.899,-1.357,21.815,0.302,41.426,-1.2,40.435,53.603
310294,b,100.203,230.943,25.055,2.805,25.055,232.107,0.899,-1.408,122.221,-0.138,109.886,0.168,65.428,328.948
310324,s,96.71,43.46,4.455,1.119,4.455,76.127,0.716,-1.316,44.364,0.719,31.763,-0.294,75.698,122.558
310328,b,63.883,74.188,7.374,2.121,7.374,85.903,0.632,-1.376,52.623,1.563,33.28,1.961,53.758,222.652
310356,b,82.402,90.157,1.342,2.119,1.342,102.293,0.881,-1.41,54.369,-1.113,47.924,-1.469,51.177,111.916
310366,b,67.072,63.843,3.795,2.37,3.795,55.896,1.373,-1.388,23.556,-0.902,32.34,-2.445,38.861,130.805
310386,b,48.563,68.028,0.408,2.446,0.408,61.499,0.805,-1.405,34.08,2.111,27.42,0.79,31.963,43.636
310387,b,62.803,60.818,3.594,1.986,3.594,68.746,0.923,-1.413,35.741,1.08,33.004,0.313,38.342,116.095
310400,b,65.359,33.769,1.198,1.495,1.198,50.453,1.467,-1.382,20.447,2.079,30.006,2.189,38.403,47.715
310412,b,51.967,87.046,0.806,2.956,0.806,54.084,1.021,-1.414,26.767,-2.138,27.317,0.125,30.791,39.327
310417,b,82.359,150.172,11.614,3.475,11.614,59.466,1.903,-1.321,20.482,1.507,38.983,-1.882,44.078,139.773
310425,b,68.53,55.488,3.364,1.83,3.364,58.599,0.912,-1.407,30.652,1.88,27.947,0.445,46.515,100.311
310438,b,88.389,180.58,21.712,3.491,21.712,77.226,1.855,-1.273,27.049,-0.94,50.176,2.249,39.915,126.874
310449,b,70.198,102.627,28.353,2.73,28.353,102.66,0.819,-1.412,56.429,0.828,46.231,0.343,52.673,197.209
310462,b,82.514,32.842,0.833,1.071,0.833,63.241,1.066,-1.414,30.604,1.479,32.637,1.929,55.236,66.495
310467,s,194.829,89.201,2.31,1.557,2.31,137.256,2.292,-1.313,41.696,-0.713,95.56,-0.454,103.379,74.328
310468,b,76.927,50.374,2.125,1.92,2.125,60.786,1.724,-1.374,22.311,-0.017,38.475,-0.734,42.105,113.76
310469,b,102.227,104.266,0.607,2.369,0.607,77.344,1.222,-1.406,34.807,-0.093,42.537,-2.185,65.267,45.253
310492,b,89.542,31.021,27.106,1.079,27.106,62.925,1.832,-0.827,22.219,0.46,40.706,0.633,49.531,175.961
310522,b,76.649,87.933,5.663,2.41,5.663,93.228,1.093,-1.409,44.549,1.507,48.678,1.182,38.778,82.337
310562,b,57.639,79.692,25.073,2.776,25.073,51.349,1.411,-1.268,21.298,0.914,30.051,-1.368,42.121,88.594
310575,b,86.602,33.219,27.431,1.077,27.431,64.522,1.025,-1.039,31.87,0.686,32.652,0.499,57.44,215.1
310596,b,98.642,216.019,19.374,4.345,19.374,76.666,2.813,-1.388,20.104,-1.551,56.562,2.129,49.395,198.221
310597,b,72.742,47.054,5.562,1.533,5.562,59.313,0.958,-1.411,30.291,1.995,29.022,0.741,48.236,66.995
310607,b,72.184,48.816,1.66,1.722,1.66,62.257,1.149,-1.407,28.969,-1.453,33.287,-0.831,44.371,79.775
310627,b,84.889,38.216,18.684,1.065,18.684,75.421,1.18,-1.385,34.595,-1.21,40.826,-1.087,49.114,134.857
310632,b,85.503,63.913,24.539,2.537,24.539,71.226,2.088,-1.405,23.067,1.907,48.16,1.709,47.357,77.683
310655,b,78.876,139.965,2.582,3.199,2.582,80.756,1.353,-1.397,34.326,0.984,46.431,-1.431,39.133,85.107
310659,b,88.168,50.521,1.0,1.783,1.0,66.685,1.923,-1.354,22.815,0.462,43.87,0.989,47.434,77.055
310661,b,89.977,53.445,24.666,1.812,24.666,54.728,1.616,-0.733,20.922,0.513,33.806,-1.185,60.35,71.671
310667,b,101.15,84.348,1.175,2.595,1.175,85.416,2.368,-1.311,25.359,1.468,60.057,0.405,44.365,115.767
310675,b,78.599,114.637,23.469,3.343,23.469,58.196,1.869,-0.934,20.282,-0.786,37.914,2.019,40.774,64.631
310678,b,80.334,35.85,25.922,1.567,25.922,47.775,1.311,-1.248,20.669,-2.113,27.105,-1.221,60.57,110.42
310699,s,50.257,103.695,27.803,2.172,27.803,125.168,0.472,-1.098,85.058,1.726,40.11,1.906,60.731,178.075
310706,b,76.648,76.657,23.017,2.108,23.017,62.149,1.505,-0.802,24.81,1.16,37.34,-0.944,39.541,114.581
310716,b,83.862,67.639,7.085,2.113,7.085,77.038,1.801,-1.371,27.5,-0.172,49.537,-0.9,39.147,150.737
310723,b,78.859,12.197,10.938,0.436,10.938,55.679,1.241,-0.586,24.845,0.028,30.834,0.425,50.561,47.0
310726,b,99.011,221.699,1.273,3.861,1.273,74.561,1.488,-1.394,29.971,-1.129,44.59,2.487,59.194,121.616
310727,b,86.504,161.092,28.348,3.877,28.348,49.866,1.41,-1.289,20.692,2.366,29.174,-1.427,70.118,52.772
310731,b,60.44,96.668,22.393,3.21,22.393,61.853,1.435,-1.413,25.397,0.05,36.457,-2.091,39.758,102.848
310732,s,52.383,49.505,1.528,1.986,1.528,56.954,0.851,-1.408,30.773,-2.202,26.181,-1.551,35.286,48.842
310741,s,114.394,60.575,4.383,1.158,4.383,111.341,0.426,-1.314,78.098,-1.867,33.243,-0.875,102.867,159.363
310759,b,80.546,24.36,2.992,0.857,2.992,58.334,1.082,-1.414,28.018,-1.674,30.316,-1.447,55.985,102.411
310770,b,71.062,60.879,0.171,2.157,0.171,63.711,1.435,-1.391,26.169,0.3,37.542,1.312,38.144,77.396
310772,s,122.896,88.114,24.947,1.731,24.947,117.942,1.666,-1.392,44.237,-0.678,73.705,-0.3,56.92,198.435
310773,b,48.011,123.426,0.921,3.22,0.921,73.062,0.693,-1.389,43.154,0.498,29.908,-1.857,34.51,86.149
310774,b,84.126,43.107,23.581,1.637,23.581,58.146,1.111,-1.394,27.547,0.611,30.599,0.187,63.768,110.509
310800,b,87.519,95.656,1.987,2.531,1.987,95.979,1.469,-1.383,38.869,0.205,57.111,0.983,37.914,145.46
310816,b,67.998,105.628,0.218,3.123,0.218,56.256,1.394,-1.396,23.496,-1.551,32.76,1.108,39.234,35.576
310817,b,55.313,70.652,1.685,2.134,1.685,79.334,0.592,-1.363,49.819,-0.094,29.515,0.631,44.815,81.98
310825,b,91.726,47.287,22.141,1.442,22.141,76.92,2.313,-1.285,23.217,-0.154,53.703,0.234,40.241,56.025
310834,b,96.015,45.778,7.606,1.505,7.606,67.475,1.609,-1.339,25.862,-1.587,41.613,-1.109,57.993,95.872
310838,b,86.258,26.435,21.629,1.029,21.629,51.854,1.158,-1.292,24.031,0.46,27.824,1.114,67.612,168.552
310845,b,86.949,85.442,21.851,2.23,21.851,69.074,0.902,-1.256,36.321,-0.347,32.752,-2.27,70.544,100.258
310848,b,72.282,40.255,3.098,1.525,3.098,49.238,1.43,-1.392,20.262,0.9,28.975,2.379,45.336,70.091
310850,b,81.386,66.27,24.339,2.206,24.339,57.499,1.411,-1.358,23.848,-0.601,33.65,-2.348,60.699,98.948
310864,b,80.36,93.274,2.833,2.657,2.833,68.489,1.495,-1.372,27.453,-1.917,41.036,0.051,43.012,101.683
310873,b,84.719,22.733,0.824,0.695,0.824,64.917,0.739,-1.349,37.319,-1.858,27.598,-1.177,65.15,54.325
310895,b,68.847,51.568,2.41,1.907,2.41,60.961,1.393,-1.404,25.476,1.603,35.485,0.87,38.377,84.127
310896,b,71.015,58.53,3.269,1.861,3.269,57.333,0.857,-1.404,30.877,0.349,26.456,2.042,49.992,106.319
310915,b,78.494,72.197,0.191,2.409,0.191,60.071,1.758,-1.365,21.779,-0.446,38.292,-2.234,43.21,34.398
310951,b,132.022,196.917,6.616,2.679,6.616,188.741,1.08,-1.412,90.724,0.498,98.017,1.31,60.267,220.187
311009,b,75.173,31.957,10.246,1.269,10.246,54.797,1.469,-1.251,22.196,-0.94,32.601,-0.944,44.101,106.177
311011,b,133.962,83.664,5.466,2.419,5.466,104.163,3.112,-1.227,25.334,-0.28,78.829,-0.348,57.621,139.103
311019,b,107.285,29.601,31.582,0.835,31.582,74.192,1.458,-0.819,30.184,-0.068,44.008,-0.121,65.712,145.777
311022,b,113.431,114.432,25.711,1.856,25.711,126.406,0.51,-1.145,83.709,0.335,42.696,-1.096,100.176,224.912
311040,b,66.538,110.316,2.535,2.312,2.535,121.561,0.414,-1.3,85.977,0.117,35.584,-0.821,71.932,151.422
311046,b,76.946,72.371,23.225,1.985,23.225,86.381,0.873,-1.357,46.124,-0.446,40.257,-0.278,63.25,200.755
311047,b,70.002,48.25,0.767,1.548,0.767,68.514,0.768,-1.402,38.758,-1.697,29.756,-2.118,49.984,90.718
311067,b,94.101,113.541,3.905,3.211,3.905,79.49,2.246,-1.337,24.488,1.61,55.003,-0.456,42.445,131.609
311068,b,73.771,22.11,0.697,0.895,0.697,51.37,1.377,-1.392,21.607,2.113,29.763,2.303,47.168,78.025
311071,b,47.983,140.312,0.515,2.881,0.515,124.385,0.593,-1.372,78.073,0.26,46.312,1.494,45.363,84.071
311075,b,162.037,100.521,0.539,2.68,0.539,111.417,4.049,-1.21,22.068,-0.138,89.349,1.074,74.22,30.202
311076,b,83.189,50.122,22.314,1.757,22.314,59.912,1.619,-1.011,22.876,-0.036,37.037,-1.159,46.714,102.798
311087,b,65.619,80.906,22.597,2.952,22.597,48.307,1.329,-1.076,20.745,-2.213,27.562,0.191,39.117,92.186
311098,b,83.917,65.117,0.695,1.852,0.695,81.381,1.115,-1.411,38.476,2.359,42.904,2.198,49.148,52.981
311101,b,74.031,70.102,7.77,2.637,7.77,71.308,1.641,-1.378,27.001,-0.683,44.307,-1.333,34.159,82.785
311114,b,114.338,225.656,4.896,3.858,4.896,93.675,2.233,-1.306,28.972,1.359,64.703,-1.907,52.867,141.5
311115,b,78.546,42.918,1.329,1.532,1.329,62.541,1.38,-1.4,26.278,-1.713,36.263,-1.549,46.959,84.702
311138,b,111.477,63.998,27.326,1.928,27.326,91.794,3.303,-1.014,21.331,-0.359,70.463,-0.576,44.093,112.435
311141,b,73.513,44.287,1.779,1.557,1.779,60.935,1.096,-1.413,29.066,-1.3,31.87,-1.92,47.787,57.353
311149,b,90.615,67.623,7.044,1.824,7.044,85.484,0.987,-1.413,43.021,-1.07,42.463,-1.024,58.318,144.165
311154,b,90.831,69.941,25.687,2.198,25.687,53.562,1.028,-1.332,26.416,1.461,27.146,-0.669,76.555,58.246
311155,b,68.005,75.849,1.13,1.976,1.13,89.158,0.47,-1.323,60.66,2.351,28.498,1.373,62.655,88.775
311166,b,89.964,87.944,19.164,2.192,19.164,92.552,0.939,-1.404,47.731,-0.037,44.82,0.793,66.418,193.497
311178,b,79.882,123.043,30.071,2.908,30.071,109.789,1.202,-1.414,49.859,1.654,59.93,0.585,49.299,110.856
311198,b,126.349,97.705,0.77,2.521,0.77,109.62,2.287,-1.319,33.352,-1.731,76.268,-1.329,54.407,156.122
311199,b,78.522,38.161,2.409,1.496,2.409,54.467,1.718,-1.341,20.037,0.328,34.43,-0.536,46.431,125.383
311204,s,103.258,57.352,46.405,1.462,46.405,85.717,3.267,-0.631,20.09,-0.876,65.627,-2.287,40.946,115.631
311207,b,80.272,50.827,0.878,1.769,0.878,52.509,1.486,-1.377,21.118,0.565,31.391,-1.137,51.757,81.926
311209,b,125.572,61.897,14.979,1.788,14.979,71.787,2.37,-1.312,21.301,0.342,50.485,1.83,79.644,251.49
311220,b,71.9,29.205,3.915,1.055,3.915,56.045,1.024,-1.406,27.688,0.609,28.358,-0.013,48.265,96.861
311241,b,83.384,64.651,1.375,2.071,1.375,65.211,1.525,-1.377,25.828,2.418,39.382,1.073,47.746,83.682
311242,b,74.974,72.649,24.152,2.082,24.152,58.721,1.021,-0.258,29.05,1.894,29.672,-0.181,50.502,101.768
311264,b,82.008,90.78,1.432,1.98,1.432,105.251,0.411,-1.298,74.571,0.473,30.68,-0.707,81.031,120.534
311287,b,73.577,62.082,31.505,2.333,31.505,67.262,1.027,-1.414,33.185,2.18,34.078,2.376,58.141,93.366
311289,b,72.707,100.22,0.642,2.488,0.642,91.844,0.941,-1.414,47.307,2.232,44.536,1.031,41.961,146.951
311304,b,89.495,55.921,10.916,1.758,10.916,58.909,1.383,-1.363,24.725,-0.405,34.184,1.213,61.544,177.767
311311,b,87.702,58.573,24.749,1.845,24.749,61.448,1.151,-1.102,28.574,1.713,32.874,0.27,58.624,67.942
311317,b,82.227,48.681,2.914,1.562,2.914,65.768,1.291,-1.411,28.702,1.196,37.066,2.004,50.205,81.407
311324,b,106.375,89.201,1.68,2.252,1.68,67.151,1.731,-1.379,24.589,2.181,42.562,-0.069,66.524,85.245
311349,b,99.979,66.243,2.916,1.967,2.916,77.799,1.993,-1.354,25.992,0.091,51.806,-0.843,51.719,99.925
311385,b,74.175,20.902,0.847,0.826,0.847,49.639,1.32,-1.411,21.398,-2.152,28.241,-1.334,48.739,68.401
311386,b,63.387,94.352,27.867,3.347,27.867,65.739,1.318,-1.413,28.354,0.452,37.385,2.301,39.918,72.519
311389,b,71.308,57.338,1.476,1.679,1.476,74.07,0.555,-1.356,47.634,1.019,26.436,1.978,60.138,163.101
311395,b,77.528,50.497,5.205,1.88,5.205,56.362,1.68,-1.402,21.028,1.003,35.333,2.24,46.496,57.83
311398,b,79.972,51.538,3.486,2.12,3.486,62.591,2.108,-1.312,20.141,1.323,42.45,1.004,39.538,76.586
311402,b,76.386,86.32,4.491,2.533,4.491,80.906,1.501,-1.377,32.349,1.539,48.557,0.389,33.658,106.266
311459,b,84.206,15.991,1.921,0.604,1.921,53.85,1.683,-1.325,20.068,1.79,33.782,1.193,52.519,40.836
311460,b,89.075,69.355,1.481,2.005,1.481,62.664,1.298,-1.408,27.268,0.036,35.396,1.849,58.188,123.729
311471,b,84.508,63.252,25.774,1.684,25.774,83.18,1.357,-1.354,35.291,-1.073,47.889,-0.493,50.878,138.849
311490,b,70.055,67.771,1.679,2.302,1.679,74.272,1.363,-1.392,31.434,-0.878,42.838,-0.547,33.337,109.517
311499,b,74.484,123.105,1.013,2.985,1.013,67.763,0.93,-1.414,35.115,1.895,32.648,-0.694,49.279,94.129
311500,b,81.664,60.88,29.53,2.049,29.53,74.751,2.565,-1.413,20.971,-1.863,53.78,-1.076,40.556,105.754
311524,b,77.255,39.707,3.561,1.495,3.561,55.084,1.528,-1.343,21.788,0.317,33.296,1.277,46.321,79.144
311530,b,67.298,52.061,0.247,1.808,0.247,61.44,0.973,-1.414,31.14,-1.046,30.301,-1.958,43.889,47.327
311533,b,78.789,93.271,3.57,2.715,3.57,76.216,1.502,-1.369,30.46,-0.523,45.756,1.054,37.529,117.567
311541,b,70.305,50.425,4.627,1.955,4.627,55.9,1.613,-1.336,21.396,0.02,34.504,-1.088,37.773,115.582
311554,b,86.427,14.016,19.157,0.506,19.157,55.705,1.18,-0.967,25.557,0.032,30.148,-0.191,65.489,67.999
311555,b,100.759,125.728,29.646,2.643,29.646,128.592,0.964,-1.387,65.458,0.396,63.134,0.108,44.962,123.326
311558,b,78.515,44.759,24.229,1.703,24.229,57.884,0.915,-1.407,30.233,0.076,27.651,-0.48,63.176,94.311
311565,b,82.765,38.984,0.803,1.418,0.803,61.767,1.667,-1.371,23.16,-1.43,38.608,-1.508,47.189,54.495
311568,b,78.11,32.674,6.726,1.302,6.726,52.969,1.507,-1.318,21.131,1.112,31.838,0.459,49.169,114.322
311581,b,75.22,49.752,2.228,1.963,2.228,62.406,1.935,-1.359,21.263,-2.21,41.144,-1.864,37.342,80.475
311586,b,85.763,70.662,1.064,2.464,1.064,77.046,2.104,-1.337,24.825,0.757,52.221,0.137,37.307,128.42
311587,b,68.451,66.917,24.72,2.242,24.72,72.079,0.636,-1.414,44.048,0.039,28.031,-0.716,57.861,143.519
311621,b,93.446,44.072,6.713,1.462,6.713,59.585,1.571,-1.398,23.176,-1.785,36.409,-0.56,61.66,166.341
311624,b,105.068,149.774,2.224,3.031,2.224,99.623,1.538,-1.378,39.25,0.133,60.373,-1.97,51.344,89.817
311638,b,60.728,48.899,0.556,1.948,0.556,50.182,1.116,-1.411,23.711,0.546,26.471,1.908,38.601,71.738
311639,b,76.922,55.443,1.914,1.892,1.914,67.814,1.438,-1.385,27.813,-0.044,40.001,0.461,41.221,92.324
311641,b,92.477,43.692,0.971,1.506,0.971,63.388,1.976,-1.354,21.302,-1.366,42.086,-0.508,52.972,68.218
311662,b,57.712,39.075,0.38,1.668,0.38,51.836,1.077,-1.414,24.956,0.509,26.879,0.95,36.143,52.265
311663,b,69.81,44.062,6.58,1.651,6.58,52.981,1.252,-1.339,23.527,2.261,29.454,1.039,42.635,106.392
311669,b,74.371,39.921,17.616,1.294,17.616,65.543,0.792,-1.243,36.582,-0.163,28.961,-0.598,61.07,95.371
311670,b,77.875,60.848,0.937,2.384,0.937,67.777,2.09,-1.325,21.937,0.916,45.84,0.356,34.832,31.725
311672,b,82.135,27.03,2.677,0.991,2.677,57.037,1.354,-1.39,24.23,-1.582,32.808,-1.312,53.301,68.404
311680,b,74.783,68.197,1.23,2.359,1.23,75.143,1.601,-1.371,28.89,2.006,46.253,2.295,33.482,43.208
311681,b,94.637,119.292,26.288,2.716,26.288,120.092,1.008,-1.412,59.815,1.189,60.277,1.571,52.196,154.557
311702,b,77.087,68.758,1.589,2.143,1.589,77.809,1.366,-1.396,32.88,-1.679,44.929,-1.245,38.597,101.785
311724,b,88.898,66.112,3.708,2.048,3.708,66.519,1.774,-1.386,23.976,0.48,42.543,-0.987,50.023,92.801
311726,b,72.827,36.113,4.205,1.375,4.205,48.929,1.141,-1.191,22.852,1.304,26.078,-0.049,50.87,181.372
311736,b,122.319,126.444,19.149,2.812,19.149,132.058,2.155,-1.393,41.854,-0.501,90.204,0.114,46.257,186.499
311737,b,62.63,62.136,60.83,2.21,60.83,73.545,2.352,-1.254,21.938,-1.112,51.607,-1.688,50.707,129.424
311743,b,99.538,76.939,0.441,2.402,0.441,74.25,2.4,-1.304,21.839,-0.835,52.411,0.613,49.401,125.631
311768,b,58.409,70.67,19.611,2.491,19.611,53.768,1.222,-1.315,24.197,-0.251,29.571,-2.165,41.846,73.785
311778,b,136.178,57.448,16.672,1.512,16.672,86.426,3.002,-1.408,21.594,0.372,64.832,-0.767,75.158,266.117
311795,b,93.083,43.322,22.573,1.496,22.573,58.769,1.403,-1.116,24.453,-2.26,34.316,-1.215,63.289,159.673
311797,b,69.393,43.341,21.933,1.748,21.933,49.141,1.233,-1.287,22.009,-0.919,27.133,-2.205,54.441,74.211
311799,b,78.506,44.725,18.932,1.848,18.932,54.505,1.704,-1.113,20.16,0.752,34.345,1.577,45.029,84.901
311818,b,79.46,49.958,5.186,1.703,5.186,63.766,1.571,-1.37,24.797,1.51,38.969,0.653,43.223,144.379
311830,b,78.615,36.705,23.139,1.206,23.139,62.248,0.894,-1.116,32.862,-0.865,29.386,-1.537,52.705,117.076
311847,b,83.37,55.986,0.209,1.884,0.209,69.427,1.617,-1.376,26.525,1.216,42.901,1.733,44.545,48.619
311863,b,76.71,42.094,0.325,1.658,0.325,57.087,1.761,-1.364,20.678,-0.502,36.409,0.158,43.094,61.446
311867,b,84.743,59.151,19.343,1.888,19.343,61.775,0.938,-1.407,31.88,-1.363,29.895,0.018,68.538,200.191
311880,b,78.543,68.285,1.724,1.96,1.724,80.829,1.091,-1.413,38.664,-1.116,42.164,-1.547,44.977,125.071
311882,b,75.124,44.922,25.07,1.826,25.07,55.506,1.003,-1.339,27.71,-2.023,27.795,-1.534,53.917,77.066
311907,b,67.062,45.782,3.728,1.71,3.728,52.742,1.01,-1.402,26.244,0.096,26.498,-1.171,45.077,93.825
311918,b,124.696,25.424,22.862,0.728,22.862,73.721,1.809,-1.326,26.248,1.821,47.474,1.466,85.948,214.919
311919,s,98.164,99.705,27.815,1.722,27.815,185.494,0.172,-1.107,158.337,-1.112,27.157,-1.271,182.793,262.871
311928,b,112.546,62.98,2.339,1.673,2.339,71.163,1.893,-1.316,24.602,0.47,46.562,2.111,68.176,73.133
311932,b,83.349,96.436,1.594,3.173,1.594,70.753,2.443,-1.32,20.547,0.369,50.206,-1.62,36.019,96.976
311936,b,71.211,36.148,9.072,1.396,9.072,57.244,1.643,-1.334,21.662,0.033,35.582,-0.321,37.098,123.537
311944,b,79.813,18.901,0.428,0.686,0.428,56.222,1.201,-1.411,25.547,-0.333,30.675,-0.484,53.191,118.11
311959,b,76.89,79.225,2.263,2.632,2.263,65.111,1.77,-1.372,23.503,-0.408,41.608,1.267,39.336,93.902
311986,b,100.278,51.041,21.07,1.488,21.07,64.011,1.163,-0.915,29.597,-1.289,34.413,0.116,73.083,93.817
311998,b,75.773,75.359,8.016,2.23,8.016,73.962,0.937,-1.413,38.188,-1.047,35.774,0.111,49.534,127.236
311999,b,87.518,88.196,6.508,2.647,6.508,72.33,1.735,-1.327,26.45,-1.871,45.88,-0.207,44.218,125.869
312000,b,80.146,57.925,1.814,1.889,1.814,70.02,1.451,-1.392,28.566,-2.211,41.454,-1.573,43.451,109.925
312002,b,82.701,75.135,1.419,2.332,1.419,78.913,1.571,-1.374,30.698,-0.804,48.215,-1.582,39.55,110.892
312014,b,80.848,56.272,38.037,1.786,38.037,71.766,0.893,-1.112,37.92,0.257,33.846,0.551,48.455,183.758
312022,b,66.166,34.689,1.426,1.471,1.426,52.415,1.405,-1.403,21.79,-2.167,30.625,-2.163,39.41,98.474
312026,b,91.146,72.764,8.741,2.294,8.741,69.897,2.046,-1.249,22.95,-0.58,46.947,0.87,45.311,83.118
312028,b,89.651,59.085,1.732,2.17,1.732,71.932,2.213,-1.312,22.39,-2.067,49.542,-2.218,42.523,61.046
312059,b,65.895,28.016,19.953,1.024,19.953,54.501,1.094,-0.981,26.026,-1.318,28.475,-0.56,38.124,88.265
312071,s,133.478,85.971,5.938,2.129,5.938,82.565,2.497,-1.302,23.612,0.367,58.953,-1.41,77.42,102.029
312076,b,76.483,92.075,1.114,2.358,1.114,98.754,1.092,-1.414,47.209,-0.986,51.545,-0.68,38.908,135.964
312079,b,90.103,31.792,2.284,0.992,2.284,65.561,1.247,-1.41,29.173,-1.821,36.388,-2.353,57.91,90.2
312089,b,91.592,40.81,19.763,1.197,19.763,65.905,1.104,-0.97,31.327,1.566,34.578,0.502,65.783,215.768
312121,b,81.821,52.399,2.028,1.736,2.028,58.944,1.341,-1.407,25.175,0.775,33.769,2.144,52.451,52.042
312122,s,100.697,124.986,21.922,2.284,21.922,125.249,1.121,-1.397,59.054,0.735,66.195,1.722,44.651,176.03
312124,b,59.761,68.887,5.439,1.951,5.439,85.839,0.602,-1.357,53.587,0.46,32.251,0.381,46.695,123.276
312129,b,118.153,63.675,39.178,1.585,39.178,93.302,2.521,-0.848,26.497,1.46,66.805,2.28,52.513,123.938
312141,s,65.669,136.406,15.089,2.807,15.089,97.74,0.444,-1.204,67.708,1.928,30.033,-0.22,71.629,177.653
312190,b,91.136,141.051,1.607,3.195,1.607,60.624,1.333,-1.36,25.984,-2.145,34.64,1.03,60.181,81.439
312223,b,72.633,20.022,2.301,0.795,2.301,51.369,1.231,-1.414,23.027,1.524,28.342,1.87,48.136,108.301
312228,b,79.69,40.58,1.468,1.465,1.468,61.143,1.54,-1.384,24.069,-0.047,37.074,-0.458,45.922,56.771
312229,b,77.946,43.583,0.99,1.491,0.99,62.202,1.183,-1.41,28.497,-0.659,33.705,-1.289,49.594,101.419
312230,b,66.325,59.674,0.642,2.195,0.642,58.286,1.379,-1.395,24.504,-0.894,33.782,0.388,36.758,87.318
312250,b,104.508,22.533,30.247,0.734,30.247,62.43,1.537,-0.641,24.61,-1.219,37.82,-1.749,73.062,269.083
312262,b,75.702,98.399,31.031,2.158,31.031,124.033,0.368,-1.396,90.681,1.679,33.351,2.065,70.342,237.336
312263,b,79.653,31.36,2.001,1.159,2.001,58.338,1.513,-1.394,23.211,-0.756,35.127,-0.608,47.682,99.561
