Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_all_pt
301820,b,69.205,66.99,30.638,2.777,1.986,99.77,1.308,-1.413,29.617,-0.491,38.752,-0.705,44.355,143.265,31.401,0.505,31.401
301851,b,87.64,63.205,28.975,2.483,4.781,97.029,1.435,-1.368,27.328,0.988,39.211,1.422,53.616,104.203,30.49,0.269,30.49
301853,b,87.455,105.998,23.382,2.816,20.651,98.92,1.435,-0.487,23.134,0.662,33.199,-2.14,61.419,112.239,42.586,-3.216,42.586
301904,b,78.167,40.715,57.255,1.407,1.651,113.935,1.369,-0.247,24.436,1.633,33.463,0.578,53.065,135.178,56.036,0.055,56.036
301908,s,112.053,106.023,36.197,2.259,17.017,149.89,0.979,-1.408,57.351,-1.421,56.168,-1.993,86.701,189.826,36.371,-4.258,36.371
301913,b,76.979,72.113,51.513,3.216,44.391,112.083,1.883,-1.414,24.032,-0.745,45.257,-1.601,53.179,157.566,42.794,0.203,42.794
301950,b,85.564,68.053,40.261,2.583,3.872,96.944,1.271,-1.407,26.412,-0.262,33.566,-1.581,67.632,151.394,36.967,-2.117,36.967
301961,b,141.468,101.191,16.795,1.805,19.302,147.096,1.345,-1.328,47.384,-2.211,63.73,-0.86,81.02,231.529,35.981,-1.704,35.981
301998,b,84.55,57.968,45.98,2.448,75.94,88.175,1.102,-1.28,26.929,-0.332,29.663,0.597,62.082,177.977,31.582,2.562,31.582
302098,b,83.926,67.764,68.028,3.47,47.149,91.815,1.255,-1.409,21.249,-2.117,26.675,-0.332,74.667,221.506,43.891,-1.648,43.891
302109,b,82.383,69.131,52.389,1.487,4.748,162.91,0.445,-1.352,76.131,0.918,33.851,1.167,52.907,191.873,52.927,1.007,52.927
302137,b,66.648,80.433,0.0,2.379,52.25,128.251,1.004,-1.414,37.93,-1.998,38.071,-0.835,38.615,37.93,52.25,-0.199,52.25
302160,b,79.844,26.778,57.105,0.924,4.874,114.363,1.595,-0.263,22.573,1.586,36.003,0.804,63.658,152.77,55.787,3.5,55.787
302162,b,86.616,95.669,58.744,2.191,22.785,168.045,0.32,-1.413,95.07,-0.233,30.38,-0.13,89.637,279.642,42.595,0.82,42.595
302171,b,77.172,39.789,3.241,1.44,34.032,85.023,1.35,-1.414,23.006,0.339,31.068,-0.849,49.965,82.612,30.949,2.545,30.949
302224,b,88.387,108.877,59.183,2.899,6.314,120.256,1.421,-0.101,22.736,1.342,32.307,-1.551,72.689,196.8,65.213,-0.351,65.213
302234,s,70.362,40.66,1.341,1.628,93.455,149.043,1.537,-1.379,21.513,-2.311,33.074,-1.588,40.18,83.679,94.456,-2.578,94.456
302236,b,73.785,54.397,33.491,1.962,0.212,101.248,1.672,-1.375,25.281,-0.658,42.269,-0.743,51.779,64.931,33.698,-3.906,33.698
302245,s,105.487,113.105,78.985,2.727,27.876,168.455,0.831,-1.413,62.659,0.253,52.068,0.578,105.076,222.286,53.728,2.065,53.728
302251,b,64.591,58.715,1.316,1.94,61.156,130.328,0.88,-1.411,37.408,1.952,32.934,2.331,42.271,70.723,59.986,1.731,59.986
302264,b,85.56,98.349,35.858,3.375,0.731,88.931,1.536,-1.353,20.769,-1.038,31.895,1.558,62.197,83.748,36.266,2.626,36.266
302297,b,83.818,71.98,85.397,2.396,4.6,158.839,1.42,-1.292,28.506,-0.136,40.474,1.013,100.929,198.5,89.859,2.334,89.859
302311,s,164.602,82.617,104.776,2.024,22.082,176.514,1.068,-1.379,45.276,-0.491,48.333,-1.143,155.768,186.138,82.906,-0.461,82.906
302325,b,171.345,92.532,62.992,2.191,21.364,163.502,3.603,-0.104,25.995,0.006,93.663,-0.73,83.362,193.547,43.844,-1.504,43.844
302344,b,82.035,68.828,58.518,1.963,2.324,125.724,2.084,-0.174,21.364,0.069,44.531,-1.794,46.402,126.16,59.83,-0.465,59.83
302370,b,84.67,83.633,85.131,1.951,49.091,161.646,1.57,-0.448,32.347,0.072,50.776,1.661,76.845,261.892,78.523,0.334,78.523
302411,b,108.821,46.863,81.021,1.965,55.97,83.442,1.399,-1.414,21.298,0.325,29.795,1.429,116.164,162.999,32.349,2.889,32.349
302446,b,77.555,48.552,62.63,1.573,30.083,101.216,1.287,-0.165,25.338,0.418,32.606,-1.025,57.153,172.237,43.272,0.826,43.272
302461,b,65.477,72.135,53.221,2.593,4.008,110.982,1.251,-1.209,24.426,-0.155,30.564,1.687,70.659,163.482,55.992,0.684,55.992
302477,s,116.16,99.668,36.678,2.132,3.659,144.211,1.341,-1.118,44.39,1.411,59.51,0.368,56.91,205.252,40.311,-0.232,40.311
302480,b,105.22,75.574,20.998,1.744,29.756,123.735,1.074,-1.294,42.403,0.456,45.536,1.601,62.466,147.389,35.796,0.706,35.796
302484,b,92.288,67.184,5.13,1.678,28.156,108.598,0.772,-1.364,43.525,0.309,33.595,-1.081,69.626,90.015,31.478,2.597,31.478
302489,b,79.822,17.81,29.971,0.757,3.664,81.016,1.328,-0.818,20.355,-1.166,27.031,-1.694,65.526,97.566,33.63,-1.86,33.63
302509,b,296.88,268.559,32.96,3.304,1.662,252.632,2.81,-1.1,57.245,2.058,160.886,0.305,137.011,149.023,34.501,3.062,34.501
302522,s,86.211,79.859,34.685,2.205,1.589,102.047,0.657,-1.263,41.393,2.147,27.192,0.336,87.77,101.857,33.461,-3.375,33.461
302539,b,91.42,110.156,52.26,2.421,21.018,144.004,1.346,-1.31,42.563,0.077,57.297,-1.277,72.961,179.803,44.144,1.1,44.144
302591,b,73.096,86.339,29.586,2.676,0.433,89.556,1.045,-1.092,29.121,0.916,30.419,-1.175,44.016,131.433,30.015,-1.309,30.015
302640,b,79.035,61.007,32.943,2.854,1.425,96.606,2.011,-1.411,21.618,0.58,43.471,0.784,46.581,73.871,31.518,0.092,31.518
302694,b,88.473,92.32,74.236,2.813,1.681,136.007,1.603,-1.202,23.272,-1.308,37.296,0.941,94.09,114.943,75.438,-2.679,75.438
302732,b,100.132,185.079,70.656,3.446,4.687,140.445,2.319,-0.026,22.418,2.334,51.984,-1.112,65.267,195.342,66.043,0.189,66.043
302765,s,362.131,81.108,43.587,0.733,2.297,277.237,2.176,-0.085,73.353,0.879,159.607,1.612,206.815,346.513,44.278,1.359,44.278
302776,b,55.12,95.689,29.422,2.478,1.633,105.225,0.799,-1.086,41.319,-0.407,33.02,-2.266,44.973,123.728,30.886,3.174,30.886
302781,b,75.639,71.801,43.515,1.57,25.964,137.418,0.634,-0.925,61.388,-0.204,38.893,0.453,68.657,198.262,37.137,-1.675,37.137
302853,b,116.633,57.784,95.352,2.275,21.365,137.136,1.153,-1.131,24.975,1.415,28.797,0.061,118.693,145.466,83.364,1.512,83.364
302855,s,153.863,104.47,45.555,2.164,0.477,185.16,3.802,-1.263,29.093,2.151,110.623,1.495,55.005,87.574,45.444,1.164,45.444
302960,s,57.913,72.213,65.656,2.821,23.461,139.777,0.704,-1.409,43.557,-1.276,30.658,-1.194,81.95,203.758,65.562,-2.761,65.562
303033,s,113.638,90.776,49.555,3.034,63.913,138.037,1.667,-1.413,35.163,0.619,58.624,0.528,65.93,251.654,44.251,1.994,44.251
303044,b,46.357,58.777,64.965,2.273,16.911,123.785,1.215,-1.002,27.653,1.648,33.599,0.861,68.221,186.118,62.533,0.802,62.533
303078,b,60.858,146.48,70.612,3.401,34.155,106.86,1.424,-0.659,27.178,-1.287,38.701,1.725,68.702,299.683,40.982,1.66,40.982
303151,b,91.931,63.741,47.276,2.78,1.817,104.545,1.573,-1.379,21.656,-0.961,34.071,-2.262,69.335,135.741,48.817,-2.989,48.817
303159,b,81.843,43.27,32.51,1.717,1.666,91.544,1.254,-1.405,25.492,0.152,31.963,0.079,67.625,183.337,34.089,-1.339,34.089
303182,b,82.433,147.427,52.394,3.674,4.557,111.568,0.802,-1.41,35.079,-0.712,28.149,2.334,85.551,126.239,48.34,-2.34,48.34
303198,b,84.406,18.723,43.765,0.641,2.265,108.107,1.853,-0.544,21.76,0.308,40.319,0.264,57.104,125.708,46.028,1.153,46.028
303213,b,79.052,81.803,37.41,2.715,5.523,117.7,1.723,-1.414,31.48,-0.473,54.254,-0.136,48.164,152.054,31.966,0.055,31.966
303236,b,79.496,132.439,31.767,2.893,0.244,120.867,0.708,-1.363,52.25,-1.605,37.005,0.49,46.65,115.712,31.612,-2.704,31.612
303260,b,78.793,231.428,24.012,4.775,25.303,101.591,1.466,-1.372,21.864,-2.131,32.051,2.193,53.586,132.969,47.676,1.515,47.676
303275,b,92.124,160.271,69.202,3.708,18.879,122.673,0.632,-1.328,43.287,0.782,27.353,-2.241,82.201,232.105,52.032,2.198,52.032
303312,b,82.688,139.916,46.367,2.987,2.166,137.821,1.707,-1.321,33.02,-1.361,56.363,0.911,55.55,106.929,48.437,0.828,48.437
303339,s,255.589,106.048,38.815,1.196,7.832,228.65,1.382,-1.213,77.909,-0.238,107.639,-0.806,153.119,202.926,43.102,1.153,43.102
303362,b,102.961,35.399,3.156,1.157,46.324,116.562,2.044,-1.298,22.516,0.88,46.016,1.114,58.897,108.617,48.03,2.697,48.03
303383,b,127.065,36.678,21.85,0.966,53.932,107.709,1.331,-1.367,32.441,0.32,43.173,-0.472,94.451,231.954,32.095,2.659,32.095
303390,b,228.473,89.836,93.436,1.394,19.55,290.269,6.532,-0.984,23.877,-0.934,155.969,0.34,83.672,279.171,110.423,-0.671,110.423
303405,b,80.394,83.992,45.76,1.518,29.128,210.966,0.303,-1.242,109.919,1.037,33.342,0.743,71.67,309.796,67.704,0.307,67.704
303426,b,99.671,69.331,84.202,2.353,43.849,160.928,3.255,-1.382,20.392,-0.363,66.377,0.082,78.101,192.542,74.159,0.753,74.159
303457,s,184.075,79.665,36.549,1.831,0.592,172.748,5.243,-1.183,21.861,-0.109,114.613,-0.299,74.724,128.995,36.274,-1.855,36.274
303485,b,78.079,23.009,32.374,0.785,1.606,93.314,1.322,-0.553,25.633,0.945,33.88,0.474,46.302,107.915,33.801,0.796,33.801
303621,b,115.587,34.796,40.693,1.043,1.344,112.797,2.53,-0.819,20.7,0.376,52.366,-0.453,73.591,102.977,39.731,-3.228,39.731
303659,b,100.294,50.349,52.557,1.675,1.52,124.853,2.514,-0.249,20.453,1.647,51.429,2.331,53.951,107.148,52.971,3.441,52.971
303706,b,78.194,121.093,138.295,3.341,24.463,210.439,0.652,-1.412,58.156,1.018,37.914,-0.474,154.836,293.453,114.368,0.957,114.368
303714,b,78.027,92.291,37.483,3.252,1.369,98.777,1.116,-1.37,28.349,-2.105,31.649,-0.06,52.453,122.567,38.778,-1.074,38.778
303774,s,69.604,78.445,44.64,2.779,1.476,117.15,0.664,-1.394,44.412,1.668,29.506,0.719,47.339,114.215,43.232,-0.468,43.232
303781,b,88.368,18.613,1.04,0.627,33.948,94.642,1.331,-1.41,25.589,0.95,34.068,1.436,57.781,48.096,34.986,2.595,34.986
303796,b,54.039,301.83,202.88,4.498,42.89,270.381,2.664,-1.107,29.966,-1.946,79.833,1.644,159.008,408.859,160.582,-0.062,160.582
303862,b,48.197,66.298,61.984,3.191,1.261,126.372,0.719,-1.414,37.135,-1.34,26.705,-1.985,65.312,144.49,62.532,1.896,62.532
303950,b,40.736,51.33,50.144,2.252,99.198,137.402,1.215,-1.143,25.636,1.01,31.143,0.764,53.989,96.831,80.623,-0.614,80.623
303998,b,54.433,154.544,32.144,3.657,63.89,117.083,0.477,-1.408,57.709,-0.46,27.52,2.125,56.504,159.9,31.854,2.56,31.854
304011,b,121.342,84.573,96.434,3.097,27.897,191.541,2.145,1.409,24.837,-0.398,53.282,0.752,97.933,274.214,113.422,2.212,113.422
304032,b,79.404,22.592,30.836,0.629,0.422,101.583,1.124,-0.596,33.415,-1.499,37.575,-2.074,43.649,80.355,30.594,-1.424,30.594
304096,b,94.67,89.68,52.959,3.037,0.758,121.839,1.217,-1.404,30.794,1.716,37.468,0.087,73.366,148.04,53.578,-3.286,53.578
304106,b,81.571,43.127,49.525,0.859,6.941,165.82,0.288,-1.231,95.679,0.726,27.543,0.42,66.978,229.028,42.597,0.189,42.597
304213,b,83.183,82.836,107.25,1.66,22.822,227.02,0.412,-0.184,71.936,0.263,29.614,-1.257,71.217,307.929,125.47,0.091,125.47
304270,b,59.544,70.289,49.497,2.713,5.597,102.578,1.785,-1.317,20.562,0.854,36.694,-0.808,55.143,147.162,45.322,-0.8,45.322
304281,b,74.076,182.28,1.961,3.666,53.74,117.805,0.702,-1.391,38.769,1.019,27.224,-2.454,57.266,63.66,51.813,-2.491,51.813
304351,b,58.098,114.827,47.057,3.528,20.058,112.069,0.832,-1.414,44.323,1.427,36.87,-0.349,51.462,167.406,30.875,1.283,30.875
304382,b,63.894,20.862,34.442,0.813,0.313,87.917,1.328,-0.664,22.846,-2.384,30.336,-2.346,45.903,81.227,34.734,0.167,34.734
304410,b,85.188,73.199,100.294,1.838,2.658,198.33,2.615,-0.821,27.486,0.171,71.886,0.786,73.689,248.77,98.958,-0.099,98.958
304418,b,105.184,84.277,38.133,2.141,9.557,131.1,0.814,-1.384,48.843,-0.703,39.782,-1.652,77.894,193.444,42.476,0.73,42.476
304420,b,93.76,126.299,64.029,3.468,33.255,84.631,1.289,-0.571,23.509,-1.037,30.302,2.073,75.128,192.96,30.82,-3.176,30.82
304467,b,81.573,50.036,0.918,1.603,75.859,137.512,1.188,-1.411,27.85,2.107,33.098,0.846,53.003,56.97,76.563,2.804,76.563
304490,b,127.898,106.158,38.208,1.83,1.782,162.223,1.695,-1.405,46.507,0.83,78.845,1.887,57.586,195.5,36.872,1.941,36.872
304502,b,87.046,83.159,46.884,1.592,2.696,167.632,0.498,-1.412,82.373,1.045,41.049,1.11,52.963,163.207,44.211,3.296,44.211
304510,b,53.88,132.725,31.724,2.509,14.462,172.668,0.521,-1.102,85.339,-1.87,44.44,-0.747,72.542,248.381,42.888,3.624,42.888
304511,b,70.628,80.826,18.252,1.922,27.438,139.616,0.495,-1.393,69.322,0.664,34.342,0.991,52.882,146.164,35.951,0.914,35.951
304512,b,144.558,103.139,60.617,2.169,0.481,189.874,4.754,-0.974,22.538,-0.91,107.153,-2.275,48.763,94.23,60.183,-2.332,60.183
304535,b,93.734,52.617,62.012,1.899,2.312,119.451,1.511,-0.393,22.4,2.234,33.85,0.885,70.071,120.684,63.202,2.528,63.202
304552,b,79.439,58.222,32.196,2.062,2.747,97.749,0.776,-1.398,35.431,0.807,27.496,1.752,65.523,162.271,34.822,0.688,34.822
304559,b,44.393,87.42,38.606,3.005,0.281,92.368,1.08,-1.103,25.711,-1.778,27.77,0.511,48.37,70.279,38.887,3.182,38.887
304619,b,78.874,130.215,123.156,2.452,8.092,206.251,1.314,0.007,36.489,1.677,47.936,-0.775,76.329,266.746,121.826,2.315,121.826
304626,b,57.801,45.892,97.809,1.665,3.787,143.559,1.257,0.009,21.951,-0.111,27.585,1.553,74.486,210.696,94.023,-2.576,94.023
304646,b,77.929,150.789,34.592,3.448,2.191,92.459,1.119,-0.392,26.506,2.348,29.648,-1.078,60.007,125.88,36.306,-0.559,36.306
304695,b,71.518,92.102,88.058,3.818,3.179,143.681,1.531,1.414,20.76,1.418,31.782,-0.96,83.713,217.512,91.138,0.225,91.138
304710,b,83.144,40.944,34.678,1.671,26.477,97.396,1.043,-1.259,25.536,0.312,26.638,-0.48,66.387,173.086,45.221,-1.672,45.221
304765,b,71.706,172.938,63.884,4.376,35.069,104.972,1.169,-1.413,27.434,-2.055,32.063,1.417,76.459,246.576,45.476,1.131,45.476
304791,b,98.882,33.011,82.115,1.225,27.245,115.957,1.57,-0.162,22.398,-1.036,35.154,-0.529,83.024,161.761,58.405,-2.661,58.405
304888,b,82.272,132.045,39.937,3.725,25.007,113.917,1.163,-1.194,24.593,1.846,28.598,-1.333,59.911,205.914,60.726,-2.018,60.726
304948,b,90.235,64.279,67.043,2.328,36.158,112.138,0.928,-1.408,32.93,-1.202,30.555,-2.204,98.454,270.343,48.653,-2.284,48.653
305028,b,64.053,119.351,100.052,3.392,17.984,169.579,2.237,-1.151,21.388,0.436,47.845,-2.095,88.987,282.621,100.346,-2.241,100.346
305041,b,72.526,103.352,34.108,3.223,1.384,99.744,0.876,-1.392,35.594,-0.23,31.198,-2.3,48.792,122.758,32.952,-2.822,32.952
305083,b,86.219,82.5,25.958,2.517,7.362,86.522,0.947,-1.414,27.953,-0.669,26.483,1.657,74.137,148.963,32.086,0.228,32.086
305099,s,74.308,57.992,45.741,2.954,24.102,80.466,1.179,-1.362,22.087,-0.934,26.04,0.412,56.432,102.524,32.339,-2.086,32.339
305134,b,89.04,74.905,34.574,2.498,2.548,86.098,1.397,-0.945,21.728,-1.669,30.362,0.553,65.321,102.166,34.009,0.971,34.009
305135,b,77.673,99.046,70.602,3.117,2.585,142.723,1.681,-1.402,27.863,0.002,46.834,1.73,76.632,139.996,68.026,-0.815,68.026
305162,s,173.337,58.116,67.46,1.047,21.594,153.72,1.07,-0.605,51.955,1.498,55.612,0.533,148.584,201.954,46.153,0.487,46.153
305167,b,76.751,75.291,108.741,2.715,0.365,193.45,2.902,-1.379,21.724,-0.379,63.05,0.225,88.081,161.022,108.676,0.339,108.676
305174,b,99.749,145.88,27.816,3.568,38.326,97.7,2.024,-1.414,20.08,-0.855,40.638,2.416,69.928,169.865,36.982,1.307,36.982
305281,b,89.36,44.93,71.143,2.553,27.853,94.315,1.361,0.355,20.102,-2.261,27.363,-2.278,75.549,119.593,46.85,-1.363,46.85
305292,b,104.55,74.843,16.205,2.278,37.072,133.583,2.471,-1.385,26.05,0.142,64.359,0.387,48.399,123.465,43.174,-1.268,43.174
305323,b,112.497,358.175,42.513,4.579,2.794,126.063,3.191,-0.41,20.593,-2.368,65.717,2.204,49.034,145.119,39.752,1.583,39.752
305329,s,96.011,109.019,35.395,2.824,4.567,146.0,1.874,-1.413,40.004,-1.501,74.953,-1.766,44.941,113.364,31.043,-1.316,31.043
305337,b,84.397,72.819,32.882,2.393,74.644,101.732,1.173,-1.398,27.274,-2.426,31.982,-0.668,71.133,350.359,42.477,-1.272,42.477
305353,b,122.12,89.849,43.814,2.243,0.682,117.446,2.613,-0.007,20.251,0.177,52.921,2.419,76.92,141.625,44.274,2.233,44.274
305362,b,86.472,61.297,119.454,1.641,52.84,165.999,3.928,-0.454,20.146,0.203,79.128,0.93,74.834,290.771,66.725,0.288,66.725
305372,b,78.877,95.786,65.785,1.766,0.93,173.072,0.372,-0.143,78.494,-0.683,29.184,-2.443,59.892,222.246,65.393,3.02,65.393
305378,b,96.116,41.444,40.213,1.634,32.927,89.179,1.397,-1.103,23.706,0.709,33.106,1.093,69.969,278.865,32.366,-2.381,32.366
305433,b,91.079,68.498,61.241,1.96,2.967,148.932,1.964,-1.278,28.61,-0.29,56.196,-0.833,70.169,201.156,64.126,-0.756,64.126
305459,b,85.919,17.003,33.161,0.501,1.234,100.739,1.417,-0.369,28.209,1.119,39.985,1.525,47.616,120.856,32.546,2.109,32.546
305482,b,160.894,115.333,60.018,1.802,33.981,159.039,2.867,-0.253,33.116,0.427,94.946,-1.375,68.191,217.128,30.977,0.213,30.977
305498,b,64.595,56.653,67.216,1.768,24.868,99.258,1.037,-0.043,27.759,-0.196,28.786,-1.954,58.779,139.334,42.714,3.547,42.714
305502,b,101.016,65.994,73.916,2.46,20.341,131.432,1.905,-1.412,25.353,0.618,48.289,0.558,90.096,163.491,57.791,-0.038,57.791
305504,b,98.021,14.894,30.563,0.464,73.976,110.71,1.857,-0.258,23.367,-2.061,43.396,-1.645,57.691,90.381,43.948,-2.649,43.948
305508,b,56.134,66.773,63.654,2.4,3.614,130.832,0.938,-1.292,36.363,-2.187,34.121,-1.783,80.532,131.008,60.348,0.412,60.348
305550,b,100.062,315.136,140.088,3.794,3.7,335.447,1.762,1.414,71.955,0.356,126.797,-1.816,98.747,240.464,136.695,0.199,136.695
305587,b,128.952,94.991,68.228,3.02,41.534,124.397,1.467,-1.403,36.081,-1.406,52.918,-0.546,87.696,164.388,35.399,-0.731,35.399
305689,b,94.232,29.497,29.017,0.851,1.889,100.799,1.825,-0.191,24.893,0.04,45.423,0.884,50.122,73.331,30.483,0.256,30.483
305749,b,51.061,26.86,59.654,1.108,22.66,87.48,1.28,-0.141,21.104,0.257,27.005,-0.628,50.856,119.035,39.37,3.544,39.37
305774,b,72.284,53.392,36.03,2.208,2.279,93.682,0.817,-1.369,32.143,0.72,26.264,0.185,54.941,142.549,35.275,0.796,35.275
305777,b,103.376,76.977,78.656,2.399,24.309,144.691,0.693,-1.27,48.994,0.665,33.975,0.321,80.506,286.814,61.722,3.039,61.722
305910,s,99.702,51.829,30.24,1.453,115.513,228.524,2.619,-1.164,22.972,1.672,60.167,2.399,41.582,76.804,145.385,2.558,145.385
305926,b,134.67,15.089,45.802,0.368,11.459,133.605,3.484,-0.642,21.892,0.265,76.273,0.462,62.608,120.747,35.439,0.037,35.439
305959,b,180.869,100.247,82.208,2.035,35.456,183.378,1.761,-0.707,41.57,0.054,73.202,0.889,113.28,325.782,68.606,1.254,68.606
306019,b,100.13,110.874,29.95,2.82,1.869,100.153,2.208,-1.327,21.305,1.738,47.04,-0.823,63.658,91.488,31.809,-0.836,31.809
306079,b,144.031,96.739,44.856,2.596,18.206,129.896,1.824,-1.19,35.25,-1.113,64.288,-0.399,81.171,122.073,30.358,2.755,30.358
306109,b,83.431,73.045,51.543,2.506,6.88,95.979,1.209,-0.592,22.838,-0.037,27.614,2.169,65.327,169.168,45.527,1.934,45.527
306115,b,87.714,301.498,133.483,3.959,2.038,292.41,1.233,1.413,70.313,0.477,86.683,-2.076,116.421,235.538,135.414,0.077,135.414
306178,b,108.222,65.125,21.558,1.877,13.822,110.639,1.406,-1.307,32.917,-0.318,46.292,-0.917,66.106,207.572,31.43,3.397,31.43
306238,b,190.42,231.486,98.979,3.772,5.962,249.669,1.702,1.414,54.201,-0.167,92.27,-2.319,117.937,265.201,103.198,-2.225,103.198
306326,b,99.805,57.455,78.701,1.359,50.302,143.332,0.743,-0.52,51.733,-1.199,38.431,-1.728,68.107,232.557,53.169,-2.479,53.169
306361,s,122.271,63.506,44.432,2.074,2.139,118.715,2.192,-0.768,23.938,0.727,52.484,0.085,71.794,94.635,42.293,-1.632,42.293
306372,b,81.914,17.594,60.015,0.596,29.527,102.305,1.915,-0.298,21.449,1.728,41.07,1.882,61.195,141.672,39.786,1.274,39.786
306439,b,87.462,109.304,10.227,2.716,22.303,112.585,1.12,-1.407,38.438,-2.202,43.035,-0.375,53.588,130.373,31.113,3.901,31.113
306481,b,69.511,74.079,26.803,2.558,10.36,102.469,1.243,-1.412,32.048,0.982,39.836,1.858,49.267,187.786,30.586,-2.824,30.586
306532,b,49.434,59.74,54.784,3.07,11.645,106.245,1.17,1.414,27.326,-1.78,31.979,-1.483,51.156,141.038,46.941,-0.596,46.941
306551,b,94.648,64.439,82.415,2.691,3.064,148.7,0.75,-1.332,38.026,1.206,28.521,1.386,80.957,218.359,82.153,2.807,82.153
306563,b,73.897,87.283,44.779,3.111,3.029,104.895,0.833,-1.4,34.298,-0.46,28.566,-2.243,57.129,171.079,42.031,-3.093,42.031
306615,b,79.639,98.132,38.524,3.08,3.303,86.969,1.177,-0.886,22.681,0.733,26.697,-2.064,59.564,140.722,37.591,1.291,37.591
306663,b,67.232,154.296,62.684,2.2,9.857,231.428,0.389,-0.829,122.813,0.552,47.796,-0.586,84.53,326.937,60.819,0.218,60.819
306716,b,99.127,66.295,29.781,2.05,9.791,107.796,1.595,-1.034,26.611,0.481,42.442,-0.772,57.897,226.694,38.743,-1.773,38.743
306719,b,90.877,144.582,31.389,3.638,4.968,106.358,1.717,-1.41,26.205,-1.341,45.005,1.449,59.415,119.24,35.148,0.72,35.148
306743,b,89.966,32.83,14.708,1.214,46.86,93.986,1.882,-1.405,20.309,0.324,38.223,0.927,57.883,162.146,35.454,2.592,35.454
306760,b,84.562,72.008,20.208,1.647,14.873,125.067,0.486,-1.414,60.804,0.133,29.532,-1.173,64.745,211.224,34.731,1.017,34.731
306768,b,98.595,44.078,69.091,1.2,39.232,105.94,0.982,-0.41,36.013,-1.42,35.359,-0.391,95.631,232.683,34.569,1.365,34.569
306815,b,88.475,39.484,58.94,1.435,17.243,97.482,1.486,-0.321,22.077,2.28,32.801,1.151,66.908,252.572,42.603,2.397,42.603
306914,b,71.844,14.585,55.491,0.476,5.509,112.04,1.349,-0.17,26.354,-1.056,35.551,-0.749,52.197,130.06,50.136,-0.705,50.136
306960,b,137.546,90.928,21.867,1.953,54.119,127.745,1.819,-1.412,33.264,-0.688,60.494,0.829,87.194,321.257,33.988,-0.642,33.988
306974,b,94.001,69.664,69.401,2.945,21.414,125.909,1.797,1.412,25.907,0.4,46.552,0.651,68.972,254.269,53.451,1.597,53.451
307036,b,85.469,47.572,32.816,1.982,5.144,97.087,1.87,-1.414,20.664,1.184,38.652,1.425,61.441,113.129,37.771,3.064,37.771
307079,b,81.255,75.351,32.792,2.726,8.11,92.065,1.173,-1.315,24.081,-2.081,28.254,-0.032,61.307,131.256,39.73,1.732,39.73
307106,b,73.438,47.136,48.108,1.574,28.648,104.725,1.977,-0.796,21.256,-1.097,42.017,0.013,50.659,174.003,41.452,4.295,41.452
307132,b,97.257,193.53,23.441,4.201,29.098,96.832,2.014,-1.148,20.283,2.055,40.857,-1.746,58.267,148.981,35.692,-1.734,35.692
307171,b,140.161,301.888,45.435,2.913,3.808,344.822,0.789,-1.414,166.844,-1.267,131.603,-0.801,61.68,416.715,46.374,0.479,46.374
307188,s,84.508,59.531,28.414,1.901,27.836,100.473,0.764,-1.365,37.017,-1.798,28.282,-0.631,67.303,139.02,35.173,-0.63,35.173
307223,b,78.801,236.856,18.731,4.466,20.426,84.775,1.478,-0.697,21.399,-2.106,31.628,2.333,49.448,141.614,31.748,-0.463,31.748
307396,s,205.392,56.599,135.814,0.714,3.217,354.534,0.181,-0.363,182.62,-1.17,33.071,-1.869,322.008,371.901,138.843,1.426,138.843
307455,b,76.004,95.371,64.036,2.901,2.574,166.055,0.553,-1.414,64.458,-1.008,35.613,-1.153,65.101,196.159,65.983,0.201,65.983
307469,s,140.447,98.399,119.113,1.315,9.087,298.65,0.218,-0.023,149.171,-1.225,32.561,0.09,172.061,348.437,116.917,-1.713,116.917
307489,b,77.592,112.491,36.217,2.542,20.637,160.286,0.911,-1.373,56.482,0.874,51.457,1.801,69.243,142.213,52.347,2.826,52.347
